Epoca,Perdida_entrenamiento_transformada,RMSE_early_stopping,Learning_rate
1,137.12056717824314,202026.37018763678,0.001
2,116.51188660772078,202022.61181979367,0.001
3,93.81518596643649,202008.7547706582,0.001
4,71.02333013642196,201952.90755848106,0.001
5,49.743782032415936,201699.14666924064,0.001
6,30.955320681228308,200410.85183674516,0.001
7,15.683683670032904,193023.06633390064,0.001
8,5.084854263645178,147512.17117897223,0.001
9,0.47090555130141515,141616.25151850833,0.001
10,0.22906426592108656,60627.902026942196,0.001
11,0.05395188183131508,49419.69446801704,0.001
12,0.03049300624227472,41234.68808772672,0.001
13,0.01989950607874459,33277.347155362986,0.001
14,0.015696411328349806,28626.715477117457,0.001
15,0.013420584054957595,29009.888872594423,0.001
16,0.01158587112429777,24950.120596185065,0.001
17,0.0106575793038121,26372.059618851214,0.001
18,0.009715135277999637,23294.10099823445,0.001
19,0.009287323099163438,23752.916619283922,0.001
20,0.00895295428670134,22969.598598494773,0.001
21,0.008572849486152575,21942.406520628436,0.001
22,0.00841004223537169,21509.56672052846,0.001
23,0.00841344253048193,21026.78641504925,0.001
24,0.008174241484074102,21512.465117446554,0.001
25,0.007895084917437496,20768.79208700811,0.001
26,0.008041245802191076,19403.934139138237,0.001
27,0.007812999145770728,21529.292439659563,0.001
28,0.007491133425131375,19309.248790589543,0.001
29,0.0076633497126475944,21590.888549877625,0.001
30,0.007724620428815074,20411.62363989561,0.001
31,0.007389100813664032,19962.138309572063,0.001
32,0.00750021510737289,19521.34776272154,0.001
33,0.007514071511980767,19566.45348109608,0.001
34,0.007355235790626271,19785.706553179185,0.001
35,0.007296582870589712,19091.16277208969,0.001
36,0.007209325922240655,18984.167519948922,0.001
37,0.007253384654303708,19287.907877598813,0.001
38,0.007245211812159432,19413.531602475225,0.001
39,0.007303963559538169,19077.544921306155,0.001
40,0.007051354454083614,19661.366062622314,0.001
41,0.0070981961006484654,18832.480541236586,0.001
42,0.00715486000004924,20878.888846252412,0.001
43,0.007010337723454113,21049.838695169554,0.001
44,0.007169284712922168,19815.539728702115,0.001
45,0.007144040394407278,18637.748929628506,0.001
46,0.007064325559760313,20070.546404426772,0.001
47,0.007306763751354128,19240.396835051535,0.001
48,0.007086207551744196,19340.394864217156,0.001
49,0.007044212429011955,20648.53533314198,0.001
50,0.007064725525741898,19538.444042548865,0.001
51,0.006965950109851688,19481.128114830593,0.001
52,0.007096828937304089,20223.710606278233,0.001
53,0.007180585293436232,21654.350891850267,0.001
54,0.006862678406719663,20216.20913858533,0.001
55,0.006936546637475835,20616.012934750208,0.001
56,0.007125178387040857,19005.646794655517,0.001
57,0.006944486171185065,19565.22284714757,0.001
58,0.006951760224372623,20558.87219144202,0.001
59,0.006840991065197243,19953.847003427793,0.001
60,0.006818768525207698,19273.150892896694,0.001
61,0.006936490770925359,18896.55559496717,0.001
62,0.006692945957183838,20436.098137847363,0.001
63,0.006908454440329251,20519.86641816022,0.001
64,0.006992054236554116,20312.989335447863,0.001
65,0.007150282537464899,22310.003404220868,0.001
66,0.006888292301931403,19050.548553955425,0.001
67,0.0067224430530864404,20441.47080124569,0.001
68,0.00679428543620534,19441.30110200456,0.001
69,0.006930708815107814,22142.719043324294,0.001
70,0.00680223555208417,19165.84900708494,0.001
71,0.006758014240885738,22750.71869442301,0.001
72,0.007355876849201412,21296.60151829635,0.001
73,0.006691018265015654,22475.634360326145,0.001
74,0.006837586771195428,19917.94277453932,0.001
75,0.00653911903621858,20811.01861879038,0.001
76,0.0065030808561898,20719.272736802457,0.001
77,0.006207515661471271,20728.98927951139,0.001
78,0.006345859160660274,20501.07544338506,0.001
79,0.006522151156343445,22158.9332064355,0.001
80,0.0062452035669005555,21426.023796674566,0.001
