Epoca,Perdida_entrenamiento_transformada,RMSE_early_stopping,Learning_rate
1,133.95198258925797,202026.0303062566,0.001
2,113.59062648613097,202021.6902617422,0.001
3,91.18741525961936,202006.020243746,0.001
4,68.88841516409182,201943.49673247294,0.001
5,48.02427368053652,201663.58077181468,0.001
6,29.59538399603881,200253.5143336889,0.001
7,14.74692177945039,192126.87798791192,0.001
8,4.568021345587094,139624.60631685733,0.001
9,0.35397583862979576,134513.48230654575,0.001
10,0.21708587299380047,46130.64410142155,0.001
11,0.0645231435967639,32588.88695299784,0.001
12,0.030952437092077026,36906.53370647697,0.001
13,0.02095110278829997,28406.812319265166,0.001
14,0.016177914268438273,26028.071269137286,0.001
15,0.013358906663512183,23149.542169368386,0.001
16,0.011867811737579392,22927.780945680548,0.001
17,0.010574605655566656,22630.249218305144,0.001
18,0.010136962815709466,22911.33749546176,0.001
19,0.00943432879727199,21057.56589667754,0.001
20,0.009119083363611342,20187.27857987062,0.001
21,0.008749040145583331,20137.14909550299,0.001
22,0.008376491613222445,21162.125023741293,0.001
23,0.008256993292225727,19916.278352728248,0.001
24,0.008091499107753704,19276.03238277467,0.001
25,0.008000370410881537,20947.516160501942,0.001
26,0.007757943302835035,18631.43612428991,0.001
27,0.007530229232191781,20430.599137468602,0.001
28,0.007676591550831598,18482.51987571751,0.001
29,0.007780208957264289,19343.85043862527,0.001
30,0.007449689730947943,18711.447909514543,0.001
31,0.00740936538811056,20126.52491986106,0.001
32,0.007459059413576393,17988.901619818644,0.001
33,0.007371227965891017,18271.348711530543,0.001
34,0.0072559959945227145,19598.494499106575,0.001
35,0.007097016528043923,20369.513491359306,0.001
36,0.007140356628156864,18330.30384212556,0.001
37,0.0073895962226882515,21068.684158692697,0.001
38,0.007666166514621889,18587.519026785427,0.001
39,0.006939118013039296,18131.118375446695,0.001
40,0.007184869491167679,21129.424559541912,0.001
41,0.007141194194447459,17897.646738007057,0.001
42,0.0069505331913809875,20029.066981954493,0.001
43,0.007074374975784858,19448.553651367696,0.001
44,0.006959061174048313,18441.764320303137,0.001
45,0.007102478907461104,19099.246118346786,0.001
46,0.0069490973797239975,20929.57063218219,0.001
47,0.007036587672224525,18592.896066589343,0.001
48,0.007267380433828285,18204.786026471673,0.001
49,0.00740154735830258,19568.92120034405,0.001
50,0.007294322829019661,20639.78170810368,0.001
51,0.007068812224458682,18082.306430103436,0.001
52,0.007251722829796471,18606.434670638784,0.001
53,0.007313659837854926,19179.704998194,0.001
54,0.006959268741050868,21689.163796349316,0.001
55,0.006849747017705234,18524.54402209422,0.001
56,0.007033528465583554,18818.975560090923,0.001
57,0.006875938099745645,19478.42181825832,0.001
58,0.006996007958311162,20405.364781197935,0.001
59,0.007141668686451857,20827.887977639428,0.001
60,0.006877867745534771,20148.484735242106,0.001
61,0.007466550435946362,21316.89853993058,0.001
62,0.0073230081384761635,19741.382425123975,0.001
63,0.00691152970116537,20503.013469434358,0.001
64,0.006970791546452667,19821.673443085063,0.001
65,0.007556095054877219,22356.281905135977,0.001
66,0.007352650634588623,20622.93651698708,0.001
67,0.007471355036111325,18731.815503406804,0.001
68,0.006927810863398997,21230.917668297297,0.001
69,0.006922175642776852,18888.622455158526,0.001
70,0.0069711140475563396,18548.256499075727,0.001
71,0.007331891145756638,24393.290381490406,0.001
72,0.007312532491421303,20770.81649276373,0.001
73,0.00727080799876436,18469.145824508694,0.001
74,0.007206359684100717,19024.58969998465,0.001
75,0.007177899494246943,20234.268386393192,0.001
76,0.007201007270832396,21119.70363956817,0.001
