Epoca,Perdida_entrenamiento_transformada,RMSE_early_stopping,Learning_rate
127,0.012317187203345053,28743.5707098709,0.0001
128,0.012165477812052981,28606.91440137674,0.0001
129,0.012023315546621722,28142.946432611367,0.0001
130,0.011883183763875975,28146.054134374324,0.0001
131,0.011759519021737075,27935.088910325212,0.0001
132,0.01161150946841183,27452.521895535727,0.0001
133,0.01150696621412565,27201.772807035602,0.0001
134,0.011376331863566349,27016.75927121548,0.0001
135,0.011245293951796855,27010.44517735387,0.0001
136,0.011118738314975188,27001.954781005665,0.0001
137,0.011036331068546486,26772.072419283577,0.0001
138,0.010920121799480553,26644.503878363008,0.0001
139,0.01079909673146634,26196.719686393524,0.0001
140,0.010702539407870531,26141.540735350827,0.0001
141,0.010628479100257028,26165.76349286014,0.0001
142,0.010514884053658042,25860.809618025018,0.0001
143,0.010419470373967019,25885.989739193436,0.0001
144,0.010335613067724167,25705.64934722887,0.0001
145,0.010250312875950907,25554.171816843595,0.0001
146,0.010167565645566467,25348.242658699834,0.0001
147,0.01009312302666661,25183.36101422113,0.0001
148,0.010010638565374956,24934.680959765803,0.0001
149,0.009936106614984152,24873.461326209977,0.0001
150,0.009869134867652798,24829.693674796297,0.0001
151,0.0097841675414848,24814.387235240516,0.0001
152,0.00969170701761451,24579.30098174191,0.0001
153,0.009655857876525429,24379.59005874115,0.0001
154,0.0095780651461112,24184.00085315076,0.0001
155,0.00952839504727924,24304.150530345054,0.0001
156,0.009438459223672726,24217.950010612374,0.0001
157,0.00938744110752075,24046.07352513143,0.0001
158,0.009325761395855638,24041.620459819198,0.0001
159,0.00928147017616137,24141.995803259077,0.0001
160,0.009237825245813463,23735.862190286647,0.0001
161,0.00916548621437786,23732.63829669639,0.0001
162,0.00910196881525639,23573.37216205036,0.0001
163,0.00906656214403994,23587.80928779612,0.0001
164,0.00901437381702959,23689.03932871543,0.0001
165,0.008947173210316474,23327.14544204458,0.0001
166,0.00891262845118704,23379.44345975065,0.0001
167,0.008882586216869428,23370.182155478273,0.0001
168,0.008832331948311171,23124.714244100454,0.0001
169,0.00879004768496204,22936.69915089007,0.0001
170,0.00872734566616749,23060.374442904842,0.0001
171,0.00871441135244975,23208.249721358134,0.0001
172,0.008633648841904663,22720.09721053978,0.0001
173,0.008604953793320918,22578.21881957235,0.0001
174,0.008582440731230202,22760.258277276916,0.0001
175,0.008524029087086576,22575.49366152071,0.0001
176,0.008489621471608255,22788.670037428943,0.0001
177,0.008455582607979583,22577.83264968991,0.0001
178,0.008447721922654233,22373.47446126187,0.0001
179,0.008374634244669277,22535.125933627543,0.0001
180,0.00834959398620855,22379.740410363316,0.0001
181,0.008318958437412588,22465.759254816963,0.0001
182,0.008283597144248388,22200.608340639978,0.0001
183,0.008255946441174803,22468.720641235785,0.0001
184,0.008212237581125475,22291.278218581905,0.0001
185,0.008197702844148736,22092.463744964432,0.0001
186,0.008188260056741547,22077.197887237853,0.0001
187,0.00813569937860957,21982.873702803947,0.0001
188,0.008092671313340603,21834.814959019837,0.0001
189,0.008080592694356714,21872.35694667258,0.0001
190,0.008040482012552308,21907.648925147798,0.0001
191,0.008004761892660655,21944.68596385777,0.0001
192,0.007991836809953499,21733.34939673244,0.0001
193,0.007969421622317754,21659.42503033159,0.0001
194,0.007920675911009312,21459.150165219507,0.0001
195,0.007915778142870464,21501.017875217905,0.0001
196,0.007871877881880263,21591.903218535743,0.0001
197,0.007859261288656685,21678.2954514619,0.0001
198,0.007831963655227517,21460.151674845067,0.0001
199,0.007814042585566316,21386.20231216541,0.0001
200,0.007786427898124917,21517.073341906227,0.0001
201,0.007762678000569214,21234.820504942087,0.0001
202,0.007740575323547149,21221.83048070458,0.0001
203,0.007730253234872252,21393.753491179385,0.0001
204,0.007696296514298998,21364.962221069753,0.0001
205,0.007669850414303467,21128.959486761447,0.0001
206,0.007661071827691776,21146.691770594287,0.0001
207,0.007660857057428006,21415.312455420066,0.0001
208,0.007619038840160098,20985.069278694726,0.0001
209,0.007643597430984898,21012.435944868317,0.0001
210,0.007578238567226875,21260.36659053161,0.0001
211,0.007548091432427403,21125.30855142291,0.0001
212,0.007554892451244955,21190.433925943093,0.0001
213,0.007513238251203868,20906.96493643704,0.0001
214,0.007505474204410477,20938.640894950968,0.0001
215,0.0074874155867613,20970.77384875197,0.0001
216,0.007456695947354031,20938.103119901014,0.0001
217,0.007468580136913941,20814.037417491396,0.0001
218,0.007461699525058787,20869.63766665078,0.0001
219,0.007447702754908895,20989.337770607035,0.0001
220,0.007420950109616202,20779.896043244647,0.0001
221,0.007399318762010371,20675.3756039356,0.0001
222,0.007357454252888903,20876.223090381147,0.0001
223,0.007372314482388206,21014.807347567086,0.0001
224,0.007324436659265617,20515.05421905482,0.0001
225,0.007334046168239348,20581.517018912637,0.0001
226,0.007345462545439838,20737.71110217661,0.0001
227,0.00729682471188036,20895.7487585118,0.0001
228,0.007282770274533161,20776.994941987326,0.0001
229,0.007291900991379956,20391.32838646877,0.0001
230,0.007258042476144006,20701.260677450948,0.0001
231,0.007256400819959499,20845.321113657552,0.0001
232,0.00723314646485918,20503.05021631664,0.0001
233,0.007244827590381401,20755.54639086474,0.0001
234,0.007199832881152544,20378.12788860181,0.0001
235,0.007186042135460073,20536.591673817267,0.0001
236,0.007179257753756647,20751.234329538085,0.0001
237,0.007190938334771892,20491.54592977565,0.0001
238,0.007139398420550328,20471.048741562918,0.0001
239,0.007151768435003012,20571.685211992146,0.0001
240,0.0071262621749381165,20532.493074774437,0.0001
241,0.007128713292631762,20526.23358268658,0.0001
242,0.007099752702552141,20447.518212211715,0.0001
243,0.0070819524514412055,20467.126709065684,0.0001
244,0.007076911712483154,20575.10195100073,0.0001
245,0.007054910678335623,20646.66448729714,0.0001
246,0.007081952605089213,20559.305025916925,0.0001
247,0.007062188355055369,20595.375518217843,0.0001
248,0.0070425925194117335,20424.708444629385,0.0001
249,0.0070380241544068115,20522.647682558505,0.0001
250,0.007020879303699551,20888.159151824406,0.0001
251,0.007007405729277003,20381.81051081334,0.0001
252,0.006998116570334833,20511.746596070927,0.0001
253,0.006997985410869294,20453.56534553657,0.0001
254,0.006971925215367039,20679.360554684146,0.0001
255,0.006975584199811115,20522.04901791048,0.0001
256,0.006966552134419963,20460.727492727736,0.0001
257,0.00694110428957557,20616.80800142023,0.0001
258,0.006955971834876517,20556.089429219166,0.0001
259,0.006941417946484258,20447.73061838665,0.0001
260,0.0069226545097061075,20580.917589098164,0.0001
261,0.006931891886574013,20316.826307888852,0.0001
262,0.006892305146498463,20540.39742119296,0.0001
263,0.006961175109166787,20829.063111167383,0.0001
264,0.0069069331424248806,20595.258729175977,0.0001
265,0.0069061343479960855,20368.47616216483,0.0001
266,0.006854678029073173,20787.630150127854,0.0001
267,0.006877253244478692,20827.460359818953,0.0001
268,0.00684247966774897,20381.80507686176,0.0001
269,0.0068510621166134366,20471.398810773087,0.0001
270,0.006810684528002346,20555.172552417687,0.0001
271,0.0068189073030536325,20580.409278682386,0.0001
272,0.006805479447000193,20445.260673581775,0.0001
273,0.006793699038582928,20629.913606317918,0.0001
274,0.006793274616960075,20489.823187175334,0.0001
275,0.006803616725700852,20688.86465345879,0.0001
276,0.006813409017175221,20461.66541271876,0.0001
277,0.0067426590040035,20799.153228590658,0.0001
278,0.006761523053271079,20523.774476321865,0.0001
279,0.006742896578192452,20432.758800355277,0.0001
280,0.006732534791050444,20482.98091644126,0.0001
281,0.006719633502893786,20777.00420088155,0.0001
282,0.006718803511180426,20643.68683127988,0.0001
283,0.006685406868595377,20594.01049835983,0.0001
284,0.0067076503876030615,20733.073715354774,0.0001
285,0.0067029449665533475,20755.645024807265,0.0001
286,0.006670826366750791,20827.16300300555,0.0001
287,0.0067035845284082,20796.29571179276,0.0001
288,0.006646692861335193,20534.588809430414,0.0001
289,0.006679559251166848,20537.22595091331,0.0001
290,0.006649194305490395,20885.98472516056,0.0001
291,0.0066587882737767935,20668.68468374092,0.0001
292,0.006655711192750896,20765.79838107388,0.0001
293,0.006639616751932848,20967.488400135753,0.0001
294,0.006609222838215735,20619.22449196859,0.0001
295,0.006611493595386552,20894.627014558293,0.0001
296,0.006609487922810956,20712.808412107366,0.0001
