Epoca,Perdida_entrenamiento_transformada,RMSE_early_stopping,Learning_rate
113,0.006443213312933828,21343.3716609184,0.0003
114,0.006471613934196197,21145.324068029862,0.0003
115,0.006420520362720518,21193.892620245173,0.0003
116,0.006394484028484343,20980.304784636563,0.0003
117,0.006370790822326318,21841.34927063681,0.0003
118,0.006409182519868943,20695.52032198727,0.0003
119,0.006291923274228136,21217.134035716183,0.0003
120,0.006263729091194578,21222.22005855142,0.0003
121,0.006243120123498821,21256.810846152002,0.0003
122,0.006203774960547168,21438.78659988234,0.0003
123,0.006314732811606439,21226.62849412683,0.0003
124,0.00627513188132868,21674.24344034005,0.0003
125,0.006215956837057463,21282.922196861986,0.0003
126,0.006149038595623201,21238.096046274342,0.0003
127,0.00610648044122197,21506.5693290487,0.0003
