Epoca,Perdida_entrenamiento_transformada,RMSE_early_stopping,Learning_rate
1,127.52359756315597,199430.11147746898,0.0003
2,105.32470274866057,199421.39730367935,0.0003
3,83.72127270939374,199390.0928363725,0.0003
4,62.396648236339395,199266.0968803718,0.0003
5,42.93836010138882,198746.94659462612,0.0003
6,26.280216173004106,196452.73196491774,0.0003
7,13.660171812918968,186282.4979433081,0.0003
8,5.086408032655372,145488.68819218013,0.0003
9,1.207905079637255,160795.20501486555,0.0003
10,0.8669736049047968,83209.31035716411,0.0003
11,0.7556116081247426,83970.75085088178,0.0003
12,0.7296689323446623,66467.42112629539,0.0003
13,0.6570491540483582,66148.44724090442,0.0003
14,0.5490703457189673,58351.834567618585,0.0003
15,0.5742770604584985,61963.07304510558,0.0003
16,0.5584959437664797,54914.27807189684,0.0003
17,0.585086716287924,52349.24897093352,0.0003
18,0.5149124620366751,49777.83177858231,0.0003
19,0.4992615786121693,49224.29453834644,0.0003
20,0.527018283223693,52415.33992654194,0.0003
21,0.4756192883199772,49923.75765227377,0.0003
22,0.5207394189476795,45123.28818958484,0.0003
23,0.5065184358996574,44111.54299095229,0.0003
24,0.45600289579421754,42457.28806826643,0.0003
25,0.567084753754163,43888.012997119324,0.0003
26,0.48162476101306956,43067.690864056094,0.0003
27,0.5178519488241078,41898.33460860595,0.0003
28,0.5608608098257155,44151.47256789432,0.0003
29,0.5053131748501528,43789.73007189883,0.0003
30,0.508924004190412,42105.16386613309,0.0003
31,0.47582479128761895,40666.596944317665,0.0003
32,0.5368978754438535,41789.75685367462,0.0003
33,0.556476343116719,40034.89989571431,0.0003
34,0.47028305154686195,39492.905138738904,0.0003
35,0.48912291574959804,41612.6149667835,0.0003
36,0.4965989790523551,39697.6112689,0.0003
37,0.46420987313788004,36337.09312398674,0.0003
38,0.48053216615968625,37607.84433309448,0.0003
39,0.4625669564691629,36601.47522558202,0.0003
40,0.4638208144842976,37973.26055049399,0.0003
41,0.4784109074229974,46094.11844017183,0.0003
42,0.4791250762571332,37578.635947990966,0.0003
43,0.48213230393837714,47661.94276996329,0.0003
44,0.4307447710164526,38979.63579638286,0.0003
45,0.4817589602257094,35332.30341708807,0.0003
46,0.4222181564973718,35940.32523993577,0.0003
47,0.5295442382322589,34573.41364767368,0.0003
48,0.45620303602101653,38658.39309074265,0.0003
49,0.4500672584574288,35685.97421775105,0.0003
50,0.4191852037352745,35406.19716921859,0.0003
51,0.412382682809582,39395.96025865494,0.0003
52,0.40977411137686837,33744.039021281664,0.0003
53,0.48176820230002354,35770.541297452924,0.0003
54,0.45929639572533004,33893.05114522699,0.0003
55,0.4399180498302069,33799.27570296062,0.0003
56,0.3960249467845603,34363.10879611436,0.0003
57,0.48955941445383677,34443.98646032404,0.0003
58,0.4508288884575749,34872.80224724616,0.0003
59,0.4469643229185933,40282.6341619237,0.0003
60,0.40600562220355996,34902.411496325265,0.0003
61,0.4826754092912137,37588.108022134904,0.0003
62,0.46871571047137484,39024.75649617835,0.0003
63,0.3966365951136249,38650.694375906955,0.0003
64,0.46009445383951264,33712.33412320776,0.0003
65,0.470516981672587,31838.056935311695,0.0003
66,0.47003333483423504,35566.1427810508,0.0003
67,0.40804480702158,33544.400686907546,0.0003
68,0.42971612295891126,35245.78547368379,0.0003
69,0.4192261982703794,31241.953921849723,0.0003
70,0.45351429892136763,42814.23345932785,0.0003
71,0.48999740034986883,32445.55173987556,0.0003
72,0.4018026314686559,33546.87216126079,0.0003
73,0.46875606892256855,32443.115886222462,0.0003
