Epoca,Perdida_entrenamiento_transformada,RMSE_early_stopping,Learning_rate
81,0.40073683182742514,32181.725213417194,0.0003
82,0.4275852565211479,32716.58458400014,0.0003
83,0.47824877840271934,31237.10191260297,0.0003
84,0.41936995409439826,30670.095099417846,0.0003
85,0.4492757720348639,33056.99084666565,0.0003
86,0.47575986187523406,31262.74540736178,0.0003
87,0.38075711325477557,31118.89797934074,0.0003
88,0.4000173450419397,30158.15574388738,0.0003
89,0.3930050643835577,31329.846286609394,0.0003
90,0.42091886688448477,29634.11495406794,0.0003
91,0.41946622380962617,32173.822803289393,0.0003
92,0.3935451414678004,30177.199804299027,0.0003
93,0.4359493964334243,33437.91129275086,0.0003
94,0.46656509816732583,30246.5272915655,0.0003
95,0.44167341160739826,28541.75684407767,0.0003
96,0.37994402715826103,31266.722815556885,0.0003
97,0.4201405973833533,29404.295323285693,0.0003
98,0.4399963931259827,29463.799013095606,0.0003
99,0.40825016368691197,30385.980072124465,0.0003
100,0.40711537205639686,37055.80141045902,0.0003
101,0.4230851745622671,31415.723977106525,0.0003
102,0.4753054401919267,47803.65378560944,0.0003
103,0.42438077539592595,37218.60375454922,0.0003
104,0.3868390660609346,33267.0877149664,0.0003
105,0.45093759425618773,29498.802420173884,0.0003
106,0.3657037960674512,34768.29808025155,0.0003
107,0.4143589417225699,27519.535571361248,0.0003
108,0.44130750884225356,31435.26929077525,0.0003
109,0.38850928019479586,29034.74624117748,0.0003
110,0.4776094272023156,26701.856308110462,0.0003
111,0.41599414453533995,29755.32817718262,0.0003
112,0.4261847036053436,39162.18227895762,0.0003
113,0.47458462681605185,29770.308412013823,0.0003
114,0.3998390248671583,32428.287847853535,0.0003
115,0.4597613356502197,28679.32114600917,0.0003
116,0.4332566555874344,26626.983041885884,0.0003
117,0.4233414591820897,32211.36843512632,0.0003
118,0.40480449993545015,34209.24900786348,0.0003
119,0.42931522899891905,31561.725736638204,0.0003
120,0.46493042736686496,38868.82775106258,0.0003
121,0.40030470666775286,25808.25843841318,0.0003
122,0.3742798999446467,27794.199757025934,0.0003
123,0.4128668167202332,26621.535303949113,0.0003
124,0.3788683215347031,27752.4546264094,0.0003
125,0.4615272050468093,27076.63573473203,0.0003
126,0.4450363524548419,27197.147547358567,0.0003
127,0.41235709689224265,28504.118814907233,0.0003
128,0.37555965364065347,27868.706950948388,0.0003
129,0.39864754091953647,27204.462529260287,0.0003
130,0.4409297988743321,30140.269663935902,0.0003
131,0.49294255461011616,28317.722762666905,0.0003
132,0.38901785545018847,45709.97785198663,0.0003
133,0.4681566362773185,29662.14070161242,0.0003
134,0.40583094696461897,34565.18672212679,0.0003
135,0.4181644875679869,31198.255189181644,0.0003
136,0.4512068841708515,27137.881044532143,0.0003
137,0.41249630478725463,29502.69005306755,0.0003
138,0.3977863693564141,31563.816104572852,0.0003
139,0.4238154625823832,31815.98555876342,0.0003
140,0.4265102612507808,28038.933220096704,0.0003
141,0.43291762234672665,35806.20287333221,0.0003
142,0.38411491219099464,34296.20281343905,0.0003
143,0.4044913247464195,33177.2152089434,0.0003
144,0.44180244843853156,31184.709382944548,0.0003
145,0.40309009502116394,30545.069342170103,0.0003
146,0.44982426915677937,28541.082924769198,0.0003
147,0.4180501416476086,26837.73360193126,0.0003
148,0.4222268340047476,27777.19446154392,0.0003
149,0.42219218985858936,28595.027941635937,0.0003
150,0.5005315327197098,28744.776901604993,0.0003
151,0.40538504696081556,33729.40706118051,0.0003
152,0.4014271205723888,30395.990353935314,0.0003
153,0.364800753316494,30845.74876785326,0.0003
154,0.43353225095103487,26995.675544247417,0.0003
155,0.43730657991736827,30333.456630310702,0.0003
156,0.4521056059291008,26220.341052825763,0.0003
157,0.3744062900887251,35491.604751481886,0.0003
158,0.43312409326627654,33331.41920844106,0.0003
159,0.41713365189956897,25872.946749904466,0.0003
160,0.4104870410493614,28966.508935173082,0.0003
161,0.43576184560210157,27904.481942928312,0.0003
162,0.47038819229103956,32770.5519336527,0.0003
163,0.3799290035194133,39658.78679260412,0.0003
164,0.424374470205018,26020.74439800384,0.0003
165,0.41361812505371126,26325.29092530358,0.0003
166,0.41449991431931227,29712.032999754047,0.0003
167,0.42339145440559883,27369.168808785245,0.0003
168,0.4352647224804024,26865.283205450993,0.0003
169,0.4232561197373774,31175.311309148656,0.0003
170,0.38347008936160915,28574.091768835453,0.0003
171,0.39892572891316547,32222.045638614014,0.0003
