Epoca,Perdida_entrenamiento_transformada,RMSE_early_stopping,Learning_rate
53,0.5787268055848206,35905.178782631905,0.0003
54,0.5221894922977591,36683.177153971694,0.0003
55,0.5405812494661631,35710.42244584869,0.0003
56,0.5376706564133144,57156.6779803559,0.0003
57,0.5773785094448868,31387.997219272864,0.0003
58,0.5618390373659203,31196.270473800683,0.0003
59,0.5405379786505196,35315.46483842271,0.0003
60,0.5431053503032358,31339.917341919496,0.0003
61,0.533616273517029,36530.91277183757,0.0003
62,0.5955881697224121,38781.84230261714,0.0003
63,0.45976146124033784,40304.52279268225,0.0003
64,0.5639548180934835,32697.74823832609,0.0003
65,0.5480882197230321,35094.720388790316,0.0003
66,0.5275273913067433,48172.70198189938,0.0003
67,0.5467008046061879,41390.6626715839,0.0003
68,0.5378416799946908,44004.38159015847,0.0003
69,0.5595892635854729,41194.72964925937,0.0003
70,0.5452569900821845,35329.03885412664,0.0003
71,0.5184819042768907,39584.60487502799,0.0003
72,0.5126584537769364,35595.820311400326,0.0003
73,0.5692078003231247,34397.52458217318,0.0003
74,0.5319727946035079,30850.609766147478,0.0003
75,0.5096665499179305,31390.010055292114,0.0003
76,0.5518759370022676,30490.129843460225,0.0003
77,0.5261228478334402,31564.599192482063,0.0003
78,0.5128803815579449,34243.436838871006,0.0003
79,0.5780955817868499,32752.6976076599,0.0003
80,0.515320841853767,41058.66271401789,0.0003
81,0.6555124842999813,33359.92909563432,0.0003
82,0.5251062076360893,42471.79371669091,0.0003
83,0.5732786943529519,30240.19752532474,0.0003
84,0.509300010162911,30102.575845277774,0.0003
85,0.4965286171212038,32427.20022123083,0.0003
86,0.56601915328444,28972.508348352218,0.0003
87,0.49348203162898546,33842.38124326364,0.0003
88,0.47613899580131563,36669.09996639722,0.0003
89,0.5145315783241206,37649.29360944307,0.0003
90,0.6342688250300164,39324.38080389,0.0003
91,0.4927238808613265,36757.35748532418,0.0003
92,0.5086775739527646,39335.29332143636,0.0003
93,0.5009708864298985,31201.978943798622,0.0003
94,0.5475138307652839,31205.996578502018,0.0003
95,0.5924379882522671,37290.61392471051,0.0003
96,0.5107054258824775,39769.12021803136,0.0003
97,0.5695443523430445,31469.42851575795,0.0003
98,0.5595729177664054,30494.956163248607,0.0003
99,0.510636185857908,38225.46285284673,0.0003
100,0.4913073525846263,29547.029853750686,0.0003
101,0.5487660411125327,31727.831279896804,0.0003
102,0.5738519069599863,29644.860177034872,0.0003
103,0.5618085228931023,27168.300122219844,0.0003
104,0.5681267723160783,44070.981679767,0.0003
105,0.5411783049662103,33427.415707975764,0.0003
106,0.4916932628572246,41683.333482743816,0.0003
107,0.45750988181006547,32171.290608518186,0.0003
108,0.5028136577861526,40727.131357380866,0.0003
109,0.49628595557123123,38524.30637438239,0.0003
110,0.5024546864408832,37136.27259025165,0.0003
111,0.5797332840096934,36881.21257452046,0.0003
112,0.5093143373598411,37054.766324021126,0.0003
113,0.5168222159190392,36765.424591791605,0.0003
114,0.479225287518522,45450.89499514516,0.0003
115,0.47715429588613223,40136.99121235493,0.0003
116,0.5978066983771566,33931.6605834447,0.0003
117,0.5402860364589608,36742.03424118643,0.0003
118,0.4596117712050547,32215.45251582975,0.0003
119,0.49741015150905865,31203.59118251008,0.0003
120,0.451165718642399,40210.15931853309,0.0003
121,0.508876551681248,26638.481810808953,0.0003
122,0.5104522107306506,31436.31270015482,0.0003
123,0.5082971997095431,32999.44320360737,0.0003
124,0.5507970486812067,50137.97754296838,0.0003
125,0.5776541101949777,35872.64893364968,0.0003
126,0.5341373646224804,33424.30147100801,0.0003
127,0.561370671830543,32448.91208334689,0.0003
128,0.487432628481847,30655.61403057908,0.0003
129,0.45706294293686556,40156.53078167175,0.0003
130,0.5459042878985922,32696.578431208043,0.0003
131,0.4953136826648381,36729.58321190503,0.0003
132,0.49683714074698615,49815.30802621968,0.0003
133,0.5013901297590667,28934.21165177023,0.0003
134,0.5257959633246172,31136.351824441263,0.0003
135,0.4753870471945375,38708.94072229273,0.0003
136,0.47892043684567454,34559.2825344464,0.0003
137,0.6092123674759816,34654.972499234034,0.0003
138,0.4739782466902229,36548.298620130015,0.0003
139,0.4532377765164879,41933.61961871293,0.0003
140,0.48507239543408287,38423.19416016311,0.0003
141,0.5053594885272676,43270.608300099935,0.0003
142,0.48098100991394,39981.48143160792,0.0003
143,0.46561096886822523,42548.74367603948,0.0003
144,0.48461166257106103,38504.102030898735,0.0003
145,0.5165869105397016,30557.84911706956,0.0003
146,0.48133874888357997,32497.396483208497,0.0003
147,0.5270077196716745,34992.67731736886,0.0003
148,0.5088390849433656,40362.75586862301,0.0003
149,0.498036912484728,43375.716904391404,0.0003
150,0.5167377790390324,38849.43200669732,0.0003
151,0.4985852715075447,40528.66764529521,0.0003
152,0.45388372684525685,38810.23078603891,0.0003
153,0.5191921045742228,37600.33831206881,0.0003
154,0.4856799074088785,47403.59854188521,0.0003
155,0.5987573771935641,32968.02692749113,0.0003
156,0.5515094077707889,41006.840262233796,0.0003
157,0.5428692039463523,36873.26619526129,0.0003
158,0.47150766884021234,34284.74200879656,0.0003
159,0.4790569529174551,30749.445915005814,0.0003
160,0.49618732825719497,35255.43170031028,0.0003
161,0.4851852632120963,28228.159641566144,0.0003
162,0.5196860596516025,29710.175337140867,0.0003
163,0.5346533119592238,34255.584888710946,0.0003
164,0.48581620503092987,40192.742156069544,0.0003
165,0.46290396587375965,45734.51559968641,0.0003
166,0.5152161546622965,36219.752130318106,0.0003
167,0.5407433973466264,27724.32495576071,0.0003
168,0.4943273322799616,28867.205119670874,0.0003
169,0.48612142282008436,32554.61721132822,0.0003
170,0.5187324950129182,30202.39587968005,0.0003
171,0.43432257523930023,35076.51375111282,0.0003
