Epoca,Perdida_entrenamiento_transformada,RMSE_early_stopping,Learning_rate
1,141.83539233504433,202026.4104054533,0.0003
2,120.34087672143873,202022.94598359807,0.0003
3,99.88889098546957,202012.21569340766,0.0003
4,80.16664396250127,201978.05653634373,0.0003
5,62.280816664744044,201864.689305669,0.0003
6,45.92138859573563,201492.5014412817,0.0003
7,32.37065107950081,200262.3523454075,0.0003
8,20.537170907005386,196229.68564902016,0.0003
9,11.490056322901017,183399.1966418899,0.0003
10,5.284881682885883,147631.79205810282,0.0003
11,1.9388969098952331,142163.03865457218,0.0003
12,1.0415088183282943,114287.66197425347,0.0003
13,0.940137228123876,81174.33058104785,0.0003
14,0.8386484705418478,75864.28746407153,0.0003
15,0.8449914745242482,69055.94759912573,0.0003
16,0.8494477803386241,69271.83471117016,0.0003
17,0.7582533542395673,62375.94504219046,0.0003
18,0.7795900336740331,58804.4049567019,0.0003
19,0.6748011996363076,57128.88989880755,0.0003
20,0.7748550742476445,55289.12642296469,0.0003
21,0.7426378173179461,59357.9998952274,0.0003
22,0.6365137460780386,52579.13814649327,0.0003
23,0.675616252525843,51538.6812949691,0.0003
24,0.7357168664290488,51171.82471039719,0.0003
25,0.7564898857849551,46613.75076376739,0.0003
26,0.636892804792407,47269.020679145,0.0003
27,0.6860788734535405,44565.42520102143,0.0003
28,0.6933237202519446,45677.335124938814,0.0003
29,0.7020169208432762,46226.787545948115,0.0003
30,0.602809655683603,42735.19759635174,0.0003
31,0.5622317320876115,42954.53160767135,0.0003
32,0.6133109658050813,40528.05530088398,0.0003
33,0.6005819673648619,43478.619076279945,0.0003
34,0.6367737627581473,37871.21258270099,0.0003
35,0.5970840599015894,37796.670443117895,0.0003
36,0.6406669388545405,37562.99083137823,0.0003
37,0.6049582342335525,42322.45564855201,0.0003
38,0.5965264204097036,44941.89758764179,0.0003
39,0.6230455749545533,38028.857453107354,0.0003
40,0.6348934601426297,37406.46384706161,0.0003
41,0.5278794619695495,48373.865696611974,0.0003
42,0.614992657722164,29860.152978310605,0.0003
